"Persons Place of Usual Residence","Not attending","Production Managers","55-64","Female","Dip/Ad-dip",155
"Persons Place of Usual Residence","Not attending","Production Managers","55-64","Female","Bachelor",124
"Persons Place of Usual Residence","Not attending","Production Managers","55-64","Female","Postgrad",64
"Persons Place of Usual Residence","Not attending","Production Managers","Over 65","Male","No qualification",643
"Persons Place of Usual Residence","Not attending","Production Managers","Over 65","Male"," Cert III/IV",440
"Persons Place of Usual Residence","Not attending","Production Managers","Over 65","Male","Dip/Ad-dip",150
"Persons Place of Usual Residence","Not attending","Production Managers","Over 65","Male","Bachelor",171
"Persons Place of Usual Residence","Not attending","Production Managers","Over 65","Male","Postgrad",78
"Persons Place of Usual Residence","Not attending","Production Managers","Over 65","Female","No qualification",145
"Persons Place of Usual Residence","Not attending","Production Managers","Over 65","Female"," Cert III/IV",7
"Persons Place of Usual Residence","Not attending","Production Managers","Over 65","Female","Dip/Ad-dip",23
"Persons Place of Usual Residence","Not attending","Production Managers","Over 65","Female","Bachelor",25
"Persons Place of Usual Residence","Not attending","Production Managers","Over 65","Female","Postgrad",18
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","25-34","Male","No qualification",1243
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","25-34","Male"," Cert III/IV",598
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","25-34","Male","Dip/Ad-dip",510
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","25-34","Male","Bachelor",997
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","25-34","Male","Postgrad",406
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","25-34","Female","No qualification",371
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","25-34","Female"," Cert III/IV",153
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","25-34","Female","Dip/Ad-dip",188
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","25-34","Female","Bachelor",532
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","25-34","Female","Postgrad",201
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","35-44","Male","No qualification",2310
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","35-44","Male"," Cert III/IV",1045
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","35-44","Male","Dip/Ad-dip",1078
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","35-44","Male","Bachelor",1554
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","35-44","Male","Postgrad",904
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","35-44","Female","No qualification",543
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","35-44","Female"," Cert III/IV",192
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","35-44","Female","Dip/Ad-dip",398
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","35-44","Female","Bachelor",692
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","35-44","Female","Postgrad",356
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","45-54","Male","No qualification",2844
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","45-54","Male"," Cert III/IV",1365
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","45-54","Male","Dip/Ad-dip",1300
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","45-54","Male","Bachelor",1156
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","45-54","Male","Postgrad",844
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","45-54","Female","No qualification",704
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","45-54","Female"," Cert III/IV",160
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","45-54","Female","Dip/Ad-dip",335
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","45-54","Female","Bachelor",385
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","45-54","Female","Postgrad",249
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","55-64","Male","No qualification",2004
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","55-64","Male"," Cert III/IV",833
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","55-64","Male","Dip/Ad-dip",723
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","55-64","Male","Bachelor",554
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","55-64","Male","Postgrad",393
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","55-64","Female","No qualification",346
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","55-64","Female"," Cert III/IV",59
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","55-64","Female","Dip/Ad-dip",122
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","55-64","Female","Bachelor",112
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","55-64","Female","Postgrad",75
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","Over 65","Male","No qualification",422
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","Over 65","Male"," Cert III/IV",136
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","Over 65","Male","Dip/Ad-dip",99
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","Over 65","Male","Bachelor",83
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","Over 65","Male","Postgrad",56
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","Over 65","Female","No qualification",63
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","Over 65","Female"," Cert III/IV",3
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","Over 65","Female","Dip/Ad-dip",14
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","Over 65","Female","Bachelor",6
"Persons Place of Usual Residence","Not attending","Supply, Distribution and Procurement Managers","Over 65","Female","Postgrad",7
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","25-34","Male","No qualification",10
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","25-34","Male"," Cert III/IV",3
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","25-34","Male","Dip/Ad-dip",4
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","25-34","Male","Bachelor",15
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","25-34","Male","Postgrad",13
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","25-34","Female","No qualification",5
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","25-34","Female"," Cert III/IV",6
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","25-34","Female","Dip/Ad-dip",12
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","25-34","Female","Bachelor",34
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","25-34","Female","Postgrad",22
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","35-44","Male","No qualification",8
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","35-44","Male"," Cert III/IV",4
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","35-44","Male","Dip/Ad-dip",11
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","35-44","Male","Bachelor",23
"Persons Place of Usual Residence","Not attending","Education, Health and Welfare Services Managers, nfd","35-44","Male","Postgrad",27
